placer,design,DRWL,#DRVias,#DRCs,place_design_time,DR Total Time (s)
xplace_route,des_perf_b_md1,1466158.96,587666,22883,7.158019304275513,1379
xplace_route,des_perf_b_md2,1528491.035,588281,21221,7.1395111083984375,1097
xplace_route,edit_dist_1_md1,4539100.525,867772,189343,8.180183410644531,727
xplace_route,edit_dist_a_md2,4968096.925,893040,570249,8.413830280303955,1311
xplace_route,fft_2_md2,654774.575,206828,16958,4.231499910354614,370
xplace_route,fft_a_md2,995647.545,198210,10056,4.40449595451355,1013
xplace_route,fft_a_md3,968625.06,196129,9867,4.428400278091431,1061
xplace_route,pci_bridge32_a_md1,419358.79,145098,5916,4.03675389289856,376
